fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,unique_session_id,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_label,eCommerceAction_step,eCommerceAction_option
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,16790000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAAX0320,Android Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,23990000,,GGOEGAAX0352,Android Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,15190000,,GGOEGAAX0324,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,27990000,,GGOEGAAX0334,Android Men's Long Sleeve Badge Crew Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,16790000,,GGOEGAAX0357,Android Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,15990000,,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,15990000,,GGOEGAAX0329,Android Men's Long & Lean Badge Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,23990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
00122544416887869,Direct,57697,United States,not available in demo dataset,87540000,1,996,24,80,8/1/2017 0:00:00,1501646806,001225444168878691501646806,PAGE,,,13590000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,Unknown,1,
